PERMNO,date,TICKER,COMNAM,RET,sprtrn
89792,07/29/2011,CVCO,CAVCO INDUSTRIES INC DEL,-0.054222,-0.021474
89792,08/31/2011,CVCO,CAVCO INDUSTRIES INC DEL,-0.145442,-0.056791
89792,09/30/2011,CVCO,CAVCO INDUSTRIES INC DEL,-0.053066,-0.071762
89792,10/31/2011,CVCO,CAVCO INDUSTRIES INC DEL,0.307491,0.107723
89792,11/30/2011,CVCO,CAVCO INDUSTRIES INC DEL,-0.096380,-0.005059
89792,12/30/2011,CVCO,CAVCO INDUSTRIES INC DEL,-0.015483,0.008533
89792,01/31/2012,CVCO,CAVCO INDUSTRIES INC DEL,0.136545,0.043583
89792,02/29/2012,CVCO,CAVCO INDUSTRIES INC DEL,-0.009664,0.040589
89792,03/30/2012,CVCO,CAVCO INDUSTRIES INC DEL,0.033045,0.031332
89792,04/30/2012,CVCO,CAVCO INDUSTRIES INC DEL,0.107772,-0.007497
89792,05/31/2012,CVCO,CAVCO INDUSTRIES INC DEL,-0.183139,-0.062651
89792,06/29/2012,CVCO,CAVCO INDUSTRIES INC DEL,0.216607,0.039555
89792,07/31/2012,CVCO,CAVCO INDUSTRIES INC DEL,-0.066693,0.012598
89792,08/31/2012,CVCO,CAVCO INDUSTRIES INC DEL,-0.043042,0.019763
89792,09/28/2012,CVCO,CAVCO INDUSTRIES INC DEL,0.001965,0.024236
89792,10/31/2012,CVCO,CAVCO INDUSTRIES INC DEL,0.053389,-0.019789
89792,11/30/2012,CVCO,CAVCO INDUSTRIES INC DEL,0.065370,0.002847
89792,12/31/2012,CVCO,CAVCO INDUSTRIES INC DEL,-0.029515,0.007068
89792,01/31/2013,CVCO,CAVCO INDUSTRIES INC DEL,0.037615,0.050428
89792,02/28/2013,CVCO,CAVCO INDUSTRIES INC DEL,-0.130158,0.011061
89792,03/28/2013,CVCO,CAVCO INDUSTRIES INC DEL,0.054533,0.035988
89792,04/30/2013,CVCO,CAVCO INDUSTRIES INC DEL,-0.040992,0.018086
89792,05/31/2013,CVCO,CAVCO INDUSTRIES INC DEL,0.050197,0.020763
89792,06/28/2013,CVCO,CAVCO INDUSTRIES INC DEL,0.053016,-0.014999
89792,07/31/2013,CVCO,CAVCO INDUSTRIES INC DEL,0.086026,0.049462
89792,08/30/2013,CVCO,CAVCO INDUSTRIES INC DEL,-0.041066,-0.031298
89792,09/30/2013,CVCO,CAVCO INDUSTRIES INC DEL,0.083936,0.029749
89792,10/31/2013,CVCO,CAVCO INDUSTRIES INC DEL,0.028446,0.044596
89792,11/29/2013,CVCO,CAVCO INDUSTRIES INC DEL,0.151955,0.028049
89792,12/31/2013,CVCO,CAVCO INDUSTRIES INC DEL,0.018230,0.023563
89792,01/31/2014,CVCO,CAVCO INDUSTRIES INC DEL,0.137118,-0.035583
89792,02/28/2014,CVCO,CAVCO INDUSTRIES INC DEL,0.004224,0.043117
89792,03/31/2014,CVCO,CAVCO INDUSTRIES INC DEL,0.000000,0.006932
89792,04/30/2014,CVCO,CAVCO INDUSTRIES INC DEL,-0.006373,0.006201
89792,05/30/2014,CVCO,CAVCO INDUSTRIES INC DEL,-0.015138,0.021030
89792,06/30/2014,CVCO,CAVCO INDUSTRIES INC DEL,0.111111,0.019058
89792,07/31/2014,CVCO,CAVCO INDUSTRIES INC DEL,-0.163072,-0.015080
89792,08/29/2014,CVCO,CAVCO INDUSTRIES INC DEL,0.000560,0.037655
89792,09/30/2014,CVCO,CAVCO INDUSTRIES INC DEL,-0.048019,-0.015514
89792,10/31/2014,CVCO,CAVCO INDUSTRIES INC DEL,0.071618,0.023201
89792,11/28/2014,CVCO,CAVCO INDUSTRIES INC DEL,0.017291,0.024534
89792,12/31/2014,CVCO,CAVCO INDUSTRIES INC DEL,0.069338,-0.004189
89792,01/30/2015,CVCO,CAVCO INDUSTRIES INC DEL,-0.072663,-0.031041
89824,01/29/2010,PRSC,PROVIDENCE SERVICE CORP,-0.187342,-0.036974
89824,02/26/2010,PRSC,PROVIDENCE SERVICE CORP,-0.056854,0.028514
89824,03/31/2010,PRSC,PROVIDENCE SERVICE CORP,0.254335,0.058796
89824,04/30/2010,PRSC,PROVIDENCE SERVICE CORP,0.093483,0.014759
89824,05/28/2010,PRSC,PROVIDENCE SERVICE CORP,-0.013245,-0.081976
89824,06/30/2010,PRSC,PROVIDENCE SERVICE CORP,-0.145821,-0.053882
89824,07/30/2010,PRSC,PROVIDENCE SERVICE CORP,0.028571,0.068778
89824,08/31/2010,PRSC,PROVIDENCE SERVICE CORP,-0.061111,-0.047449
89824,09/30/2010,PRSC,PROVIDENCE SERVICE CORP,0.212278,0.087551
89824,10/29/2010,PRSC,PROVIDENCE SERVICE CORP,0.002441,0.036856
89824,11/30/2010,PRSC,PROVIDENCE SERVICE CORP,0.023128,-0.002290
89824,12/31/2010,PRSC,PROVIDENCE SERVICE CORP,-0.044021,0.065300
89824,01/31/2011,PRSC,PROVIDENCE SERVICE CORP,-0.114499,0.022646
89824,02/28/2011,PRSC,PROVIDENCE SERVICE CORP,0.153197,0.031957
89824,03/31/2011,PRSC,PROVIDENCE SERVICE CORP,-0.087142,-0.001047
89824,04/29/2011,PRSC,PROVIDENCE SERVICE CORP,-0.016021,0.028495
89824,05/31/2011,PRSC,PROVIDENCE SERVICE CORP,-0.077341,-0.013501
89824,06/30/2011,PRSC,PROVIDENCE SERVICE CORP,-0.069853,-0.018258
89824,07/29/2011,PRSC,PROVIDENCE SERVICE CORP,-0.063241,-0.021474
89824,08/31/2011,PRSC,PROVIDENCE SERVICE CORP,-0.102110,-0.056791
89824,09/30/2011,PRSC,PROVIDENCE SERVICE CORP,0.000940,-0.071762
89824,10/31/2011,PRSC,PROVIDENCE SERVICE CORP,0.173709,0.107723
89824,11/30/2011,PRSC,PROVIDENCE SERVICE CORP,-0.063200,-0.005059
89824,12/30/2011,PRSC,PROVIDENCE SERVICE CORP,0.175064,0.008533
89824,01/31/2012,PRSC,PROVIDENCE SERVICE CORP,0.095930,0.043583
89824,02/29/2012,PRSC,PROVIDENCE SERVICE CORP,-0.001989,0.040589
89824,03/30/2012,PRSC,PROVIDENCE SERVICE CORP,0.030565,0.031332
89824,04/30/2012,PRSC,PROVIDENCE SERVICE CORP,-0.093488,-0.007497
89824,05/31/2012,PRSC,PROVIDENCE SERVICE CORP,-0.054054,-0.062651
89824,06/29/2012,PRSC,PROVIDENCE SERVICE CORP,0.030827,0.039555
89824,07/31/2012,PRSC,PROVIDENCE SERVICE CORP,-0.059081,0.012598
89824,08/31/2012,PRSC,PROVIDENCE SERVICE CORP,-0.115504,0.019763
89824,09/28/2012,PRSC,PROVIDENCE SERVICE CORP,0.138475,0.024236
89824,10/31/2012,PRSC,PROVIDENCE SERVICE CORP,-0.214781,-0.019789
89824,11/30/2012,PRSC,PROVIDENCE SERVICE CORP,0.364706,0.002847
89824,12/31/2012,PRSC,PROVIDENCE SERVICE CORP,0.220546,0.007068
89824,01/31/2013,PRSC,PROVIDENCE SERVICE CORP,0.090642,0.050428
89824,02/28/2013,PRSC,PROVIDENCE SERVICE CORP,-0.078252,0.011061
89824,03/28/2013,PRSC,PROVIDENCE SERVICE CORP,0.082553,0.035988
89824,04/30/2013,PRSC,PROVIDENCE SERVICE CORP,-0.053002,0.018086
89824,05/31/2013,PRSC,PROVIDENCE SERVICE CORP,0.505426,0.020763
89824,06/28/2013,PRSC,PROVIDENCE SERVICE CORP,0.103566,-0.014999
89824,07/31/2013,PRSC,PROVIDENCE SERVICE CORP,-0.052252,0.049462
89824,08/30/2013,PRSC,PROVIDENCE SERVICE CORP,-0.026478,-0.031298
89824,09/30/2013,PRSC,PROVIDENCE SERVICE CORP,0.068927,0.029749
89824,10/31/2013,PRSC,PROVIDENCE SERVICE CORP,0.041826,0.044596
89824,11/29/2013,PRSC,PROVIDENCE SERVICE CORP,-0.082636,0.028049
89824,12/31/2013,PRSC,PROVIDENCE SERVICE CORP,-0.061999,0.023563
89824,01/31/2014,PRSC,PROVIDENCE SERVICE CORP,0.026050,-0.035583
89824,02/28/2014,PRSC,PROVIDENCE SERVICE CORP,0.007579,0.043117
89824,03/31/2014,PRSC,PROVIDENCE SERVICE CORP,0.063558,0.006932
89824,04/30/2014,PRSC,PROVIDENCE SERVICE CORP,0.435997,0.006201
89824,05/30/2014,PRSC,PROVIDENCE SERVICE CORP,-0.010096,0.021030
89824,06/30/2014,PRSC,PROVIDENCE SERVICE CORP,-0.089801,0.019058
89824,07/31/2014,PRSC,PROVIDENCE SERVICE CORP,0.082536,-0.015080
89824,08/29/2014,PRSC,PROVIDENCE SERVICE CORP,0.149457,0.037655
89824,09/30/2014,PRSC,PROVIDENCE SERVICE CORP,0.062596,-0.015514
89824,10/31/2014,PRSC,PROVIDENCE SERVICE CORP,-0.086813,0.023201
89824,11/28/2014,PRSC,PROVIDENCE SERVICE CORP,-0.114305,0.024534
89824,12/31/2014,PRSC,PROVIDENCE SERVICE CORP,-0.068745,-0.004189
89824,01/30/2015,PRSC,PROVIDENCE SERVICE CORP,0.070253,-0.031041
89826,01/29/2010,TCBI,TEXAS CAPITAL BANCSHARES INC,0.207020,-0.036974
89826,02/26/2010,TCBI,TEXAS CAPITAL BANCSHARES INC,0.000000,0.028514
89826,03/31/2010,TCBI,TEXAS CAPITAL BANCSHARES INC,0.127003,0.058796
89826,04/30/2010,TCBI,TEXAS CAPITAL BANCSHARES INC,0.047920,0.014759
89826,05/28/2010,TCBI,TEXAS CAPITAL BANCSHARES INC,-0.081910,-0.081976
89826,06/30/2010,TCBI,TEXAS CAPITAL BANCSHARES INC,-0.102354,-0.053882
89826,07/30/2010,TCBI,TEXAS CAPITAL BANCSHARES INC,0.017683,0.068778
89826,08/31/2010,TCBI,TEXAS CAPITAL BANCSHARES INC,-0.083283,-0.047449
89826,09/30/2010,TCBI,TEXAS CAPITAL BANCSHARES INC,0.128758,0.087551
89826,10/29/2010,TCBI,TEXAS CAPITAL BANCSHARES INC,0.050376,0.036856
89826,11/30/2010,TCBI,TEXAS CAPITAL BANCSHARES INC,0.040794,-0.002290
89826,12/31/2010,TCBI,TEXAS CAPITAL BANCSHARES INC,0.130297,0.065300
89826,01/31/2011,TCBI,TEXAS CAPITAL BANCSHARES INC,0.142924,0.022646
89826,02/28/2011,TCBI,TEXAS CAPITAL BANCSHARES INC,0.034850,0.031957
89826,03/31/2011,TCBI,TEXAS CAPITAL BANCSHARES INC,0.029715,-0.001047
89826,04/29/2011,TCBI,TEXAS CAPITAL BANCSHARES INC,-0.007311,0.028495
89826,05/31/2011,TCBI,TEXAS CAPITAL BANCSHARES INC,-0.029845,-0.013501
89826,06/30/2011,TCBI,TEXAS CAPITAL BANCSHARES INC,0.031962,-0.018258
89826,07/29/2011,TCBI,TEXAS CAPITAL BANCSHARES INC,0.058072,-0.021474
89826,08/31/2011,TCBI,TEXAS CAPITAL BANCSHARES INC,-0.060739,-0.056791
89826,09/30/2011,TCBI,TEXAS CAPITAL BANCSHARES INC,-0.109856,-0.071762
89826,10/31/2011,TCBI,TEXAS CAPITAL BANCSHARES INC,0.225383,0.107723
89826,11/30/2011,TCBI,TEXAS CAPITAL BANCSHARES INC,0.030714,-0.005059
89826,12/30/2011,TCBI,TEXAS CAPITAL BANCSHARES INC,0.060638,0.008533
89826,01/31/2012,TCBI,TEXAS CAPITAL BANCSHARES INC,0.036263,0.043583
89826,02/29/2012,TCBI,TEXAS CAPITAL BANCSHARES INC,0.068411,0.040589
89826,03/30/2012,TCBI,TEXAS CAPITAL BANCSHARES INC,0.021540,0.031332
89826,04/30/2012,TCBI,TEXAS CAPITAL BANCSHARES INC,0.089255,-0.007497
89826,05/31/2012,TCBI,TEXAS CAPITAL BANCSHARES INC,0.028374,-0.062651
89826,06/29/2012,TCBI,TEXAS CAPITAL BANCSHARES INC,0.041516,0.039555
89826,07/31/2012,TCBI,TEXAS CAPITAL BANCSHARES INC,0.066848,0.012598
89826,08/31/2012,TCBI,TEXAS CAPITAL BANCSHARES INC,0.067997,0.019763
89826,09/28/2012,TCBI,TEXAS CAPITAL BANCSHARES INC,0.080183,0.024236
89826,10/31/2012,TCBI,TEXAS CAPITAL BANCSHARES INC,-0.045061,-0.019789
89826,11/30/2012,TCBI,TEXAS CAPITAL BANCSHARES INC,-0.051190,0.002847
89826,12/31/2012,TCBI,TEXAS CAPITAL BANCSHARES INC,-0.004885,0.007068
89826,01/31/2013,TCBI,TEXAS CAPITAL BANCSHARES INC,-0.076305,0.050428
89826,02/28/2013,TCBI,TEXAS CAPITAL BANCSHARES INC,0.020773,0.011061
89826,03/28/2013,TCBI,TEXAS CAPITAL BANCSHARES INC,-0.042830,0.035988
89826,04/30/2013,TCBI,TEXAS CAPITAL BANCSHARES INC,0.029913,0.018086
89826,05/31/2013,TCBI,TEXAS CAPITAL BANCSHARES INC,0.060490,0.020763
89826,06/28/2013,TCBI,TEXAS CAPITAL BANCSHARES INC,0.004074,-0.014999
89826,07/31/2013,TCBI,TEXAS CAPITAL BANCSHARES INC,0.025473,0.049462
89826,08/30/2013,TCBI,TEXAS CAPITAL BANCSHARES INC,-0.030996,-0.031298
89826,09/30/2013,TCBI,TEXAS CAPITAL BANCSHARES INC,0.041107,0.029749
89826,10/31/2013,TCBI,TEXAS CAPITAL BANCSHARES INC,0.134185,0.044596
89826,11/29/2013,TCBI,TEXAS CAPITAL BANCSHARES INC,0.079155,0.028049
89826,12/31/2013,TCBI,TEXAS CAPITAL BANCSHARES INC,0.107353,0.023563
89826,01/31/2014,TCBI,TEXAS CAPITAL BANCSHARES INC,-0.043891,-0.035583
89826,02/28/2014,TCBI,TEXAS CAPITAL BANCSHARES INC,0.058517,0.043117
89826,03/31/2014,TCBI,TEXAS CAPITAL BANCSHARES INC,0.031612,0.006932
89826,04/30/2014,TCBI,TEXAS CAPITAL BANCSHARES INC,-0.134740,0.006201
89826,05/30/2014,TCBI,TEXAS CAPITAL BANCSHARES INC,-0.088806,0.021030
89826,06/30/2014,TCBI,TEXAS CAPITAL BANCSHARES INC,0.053711,0.019058
89826,07/31/2014,TCBI,TEXAS CAPITAL BANCSHARES INC,-0.035218,-0.015080
89826,08/29/2014,TCBI,TEXAS CAPITAL BANCSHARES INC,0.037080,0.037655
89826,09/30/2014,TCBI,TEXAS CAPITAL BANCSHARES INC,0.068544,-0.015514
89826,10/31/2014,TCBI,TEXAS CAPITAL BANCSHARES INC,0.060160,0.023201
89826,11/28/2014,TCBI,TEXAS CAPITAL BANCSHARES INC,-0.098446,0.024534
89826,12/31/2014,TCBI,TEXAS CAPITAL BANCSHARES INC,-0.014511,-0.004189
89826,01/30/2015,TCBI,TEXAS CAPITAL BANCSHARES INC,-0.248113,-0.031041
89898,01/29/2010,OMEX,ODYSSEY MARINE EXPLORATION INC,0.014184,-0.036974
89898,02/26/2010,OMEX,ODYSSEY MARINE EXPLORATION INC,-0.111888,0.028514
89898,03/31/2010,OMEX,ODYSSEY MARINE EXPLORATION INC,0.031496,0.058796
89898,04/30/2010,OMEX,ODYSSEY MARINE EXPLORATION INC,0.022901,0.014759
89898,05/28/2010,OMEX,ODYSSEY MARINE EXPLORATION INC,-0.171642,-0.081976
89898,06/30/2010,OMEX,ODYSSEY MARINE EXPLORATION INC,-0.099099,-0.053882
89898,07/30/2010,OMEX,ODYSSEY MARINE EXPLORATION INC,0.330000,0.068778
89898,08/31/2010,OMEX,ODYSSEY MARINE EXPLORATION INC,0.165413,-0.047449
89898,09/30/2010,OMEX,ODYSSEY MARINE EXPLORATION INC,0.180645,0.087551
89898,10/29/2010,OMEX,ODYSSEY MARINE EXPLORATION INC,0.213115,0.036856
89898,11/30/2010,OMEX,ODYSSEY MARINE EXPLORATION INC,-0.108108,-0.002290
89898,12/31/2010,OMEX,ODYSSEY MARINE EXPLORATION INC,0.404040,0.065300
89898,01/31/2011,OMEX,ODYSSEY MARINE EXPLORATION INC,0.179856,0.022646
89898,02/28/2011,OMEX,ODYSSEY MARINE EXPLORATION INC,-0.003049,0.031957
89898,03/31/2011,OMEX,ODYSSEY MARINE EXPLORATION INC,-0.058104,-0.001047
89898,04/29/2011,OMEX,ODYSSEY MARINE EXPLORATION INC,0.292208,0.028495
89898,05/31/2011,OMEX,ODYSSEY MARINE EXPLORATION INC,0.047739,-0.013501
89898,06/30/2011,OMEX,ODYSSEY MARINE EXPLORATION INC,-0.249400,-0.018258
89898,07/29/2011,OMEX,ODYSSEY MARINE EXPLORATION INC,-0.057508,-0.021474
89898,08/31/2011,OMEX,ODYSSEY MARINE EXPLORATION INC,-0.050847,-0.056791
89898,09/30/2011,OMEX,ODYSSEY MARINE EXPLORATION INC,-0.121429,-0.071762
89898,10/31/2011,OMEX,ODYSSEY MARINE EXPLORATION INC,0.158537,0.107723
89898,11/30/2011,OMEX,ODYSSEY MARINE EXPLORATION INC,-0.105263,-0.005059
89898,12/30/2011,OMEX,ODYSSEY MARINE EXPLORATION INC,0.074510,0.008533
89898,01/31/2012,OMEX,ODYSSEY MARINE EXPLORATION INC,0.251825,0.043583
89898,02/29/2012,OMEX,ODYSSEY MARINE EXPLORATION INC,-0.110787,0.040589
89898,03/30/2012,OMEX,ODYSSEY MARINE EXPLORATION INC,0.019672,0.031332
